subject,proficiency,word_type,word,acc,rt,version,data
subject_30,high,pseudoword,noment,1,258.9234944815177,2023.2.3,20251002
subject_30,high,true_word,table,1,183.40124217945382,2023.2.3,20251002
subject_30,high,true_word,river,1,169.16518708392564,2023.2.3,20251002
subject_30,high,pseudoword,plenimate,0,252.48951799957808,2023.2.3,20251002
subject_30,high,non_word,txp,1,326.8106488034662,2023.2.3,20251002
subject_30,high,non_word,krsf,1,331.26738622985886,2023.2.3,20251002
subject_30,high,true_word,smile,1,174.33208257493627,2023.2.3,20251002
subject_30,high,true_word,cloud,1,182.54802578492917,2023.2.3,20251002
subject_30,high,pseudoword,noment,0,270.35129840872213,2023.2.3,20251002
subject_30,high,non_word,tdytt,1,353.42208720777626,2023.2.3,20251002
subject_30,high,pseudoword,plenimate,1,242.18818973962607,2023.2.3,20251002
subject_30,high,pseudoword,clembid,1,248.82762480811147,2023.2.3,20251002
subject_30,high,pseudoword,glorp,1,254.16698318287797,2023.2.3,20251002
subject_30,high,true_word,music,1,181.25420488299605,2023.2.3,20251002
subject_30,high,pseudoword,stroof,1,249.2863939579753,2023.2.3,20251002
subject_30,high,pseudoword,flicket,1,261.88613025851066,2023.2.3,20251002
subject_30,high,pseudoword,clembid,1,257.1631113636659,2023.2.3,20251002
subject_30,high,true_word,chair,1,169.42173154857062,2023.2.3,20251002
subject_30,high,non_word,qhxfs,1,351.2264524087495,2023.2.3,20251002
subject_30,high,pseudoword,tremion,1,261.37438677047595,2023.2.3,20251002
subject_30,high,non_word,pxzb,1,345.0258145445964,2023.2.3,20251002
subject_30,high,true_word,house,1,194.7145431168987,2023.2.3,20251002
subject_30,high,non_word,xtfbf,1,359.3038907976633,2023.2.3,20251002
subject_30,high,pseudoword,drangle,1,264.46780881371427,2023.2.3,20251002
subject_30,high,non_word,zmdd,1,353.07639971426335,2023.2.3,20251002
subject_30,high,non_word,zmdd,1,337.5009167281372,2023.2.3,20251002
subject_30,high,pseudoword,stroof,1,250.2399869088358,2023.2.3,20251002
subject_30,high,non_word,pxzb,0,333.7839863873506,2023.2.3,20251002
subject_30,high,non_word,xzjhx,1,352.54362158528505,2023.2.3,20251002
subject_30,high,non_word,xkrskm,1,341.10033077497735,2023.2.3,20251002
subject_30,high,non_word,tdytt,1,349.3989293484326,2023.2.3,20251002
subject_30,high,pseudoword,tremion,1,250.75004670917252,2023.2.3,20251002
subject_30,high,non_word,xzjhx,1,329.4422429925789,2023.2.3,20251002
subject_30,high,true_word,apple,1,173.78010333574187,2023.2.3,20251002
subject_30,high,true_word,bread,1,176.20451129342473,2023.2.3,20251002
subject_31,low,non_word,qrn,1,592.5956332241027,2023.2.3,20251002
subject_31,low,non_word,xkrskm,1,588.5481093382292,2023.2.3,20251002
subject_31,low,pseudoword,drangle,1,500.1379594328687,2023.2.3,20251002
subject_31,low,pseudoword,noment,1,510.61554018148934,2023.2.3,20251002
subject_31,low,non_word,pxzb,1,575.7911194759821,2023.2.3,20251002
subject_31,low,true_word,music,1,435.79467472080876,2023.2.3,20251002
subject_31,low,true_word,table,0,425.35577774053195,2023.2.3,20251002
subject_31,low,true_word,house,1,409.31777418079605,2023.2.3,20251002
subject_31,low,true_word,apple,1,400.23085258910226,2023.2.3,20251002
subject_31,low,true_word,table,0,438.3056851731556,2023.2.3,20251002
subject_31,low,non_word,tdytt,1,595.6733439235378,2023.2.3,20251002
subject_31,low,pseudoword,noment,1,484.341729050567,2023.2.3,20251002
subject_31,low,pseudoword,glorp,0,503.3201665025851,2023.2.3,20251002
subject_31,low,true_word,chair,1,433.91428494852977,2023.2.3,20251002
subject_31,low,true_word,plant,1,439.8825206470416,2023.2.3,20251002
subject_31,low,non_word,qhxfs,1,591.717889380968,2023.2.3,20251002
subject_31,low,pseudoword,tremion,1,500.06293205830264,2023.2.3,20251002
subject_31,low,non_word,txp,1,579.3204318524159,2023.2.3,20251002
subject_31,low,true_word,apple,1,419.3587484041813,2023.2.3,20251002
subject_31,low,non_word,xkrskm,1,596.104332529389,2023.2.3,20251002
subject_31,low,pseudoword,plenimate,1,514.1931087607627,2023.2.3,20251002
subject_31,low,true_word,music,1,411.6325765609237,2023.2.3,20251002
subject_31,low,pseudoword,stroof,1,502.57059929666576,2023.2.3,20251002
subject_31,low,true_word,plant,0,416.3215764667162,2023.2.3,20251002
subject_31,low,pseudoword,squank,1,484.1455506074148,2023.2.3,20251002
subject_31,low,non_word,krsf,1,582.7764016710236,2023.2.3,20251002
subject_31,low,true_word,river,1,434.9718698700515,2023.2.3,20251002
subject_31,low,non_word,zmdd,1,570.9349608837879,2023.2.3,20251002
subject_31,low,non_word,zmdd,1,567.8055850053613,2023.2.3,20251002
subject_31,low,true_word,bread,1,424.2708171749543,2023.2.3,20251002
subject_31,low,true_word,cloud,1,420.06302816788474,2023.2.3,20251002
subject_31,low,non_word,xtfbf,1,599.3404586018273,2023.2.3,20251002
subject_31,low,non_word,xzjhx,1,573.4070094764245,2023.2.3,20251002
subject_31,low,non_word,xzjhx,1,563.4505950807184,2023.2.3,20251002
subject_31,low,non_word,pxzb,1,569.0054114822069,2023.2.3,20251002
subject_31,low,true_word,smile,1,405.61245591902855,2023.2.3,20251002
subject_31,low,pseudoword,plenimate,1,506.08775113231644,2023.2.3,20251002
subject_31,low,true_word,cloud,0,406.1011291296994,2023.2.3,20251002
subject_31,low,pseudoword,sprentle,0,489.85078835631145,2023.2.3,20251002
subject_31,low,pseudoword,glorp,1,496.0500487194731,2023.2.3,20251002
subject_31,low,non_word,xtfbf,1,597.6991106436456,2023.2.3,20251002
subject_31,low,true_word,house,1,403.32124082217166,2023.2.3,20251002
subject_31,low,pseudoword,clembid,1,497.8603765134666,2023.2.3,20251002
subject_31,low,pseudoword,tremion,1,515.6222233030508,2023.2.3,20251002
subject_31,low,non_word,qrn,1,572.5167354069888,2023.2.3,20251002
subject_31,low,non_word,txp,1,588.2065373715797,2023.2.3,20251002
subject_31,low,true_word,chair,1,421.4108892098393,2023.2.3,20251002
subject_31,low,non_word,tdytt,0,592.8283076465095,2023.2.3,20251002
subject_31,low,true_word,bread,1,404.38041411042514,2023.2.3,20251002
subject_31,low,pseudoword,clembid,0,501.9488244476903,2023.2.3,20251002
subject_31,low,pseudoword,flicket,1,485.41707287334793,2023.2.3,20251002
subject_31,low,true_word,smile,1,403.25225585092437,2023.2.3,20251002
subject_31,low,non_word,qhxfs,1,588.6469305381214,2023.2.3,20251002
subject_31,low,non_word,krsf,1,573.4484067203307,2023.2.3,20251002
subject_31,low,pseudoword,stroof,1,517.1616184422078,2023.2.3,20251002
subject_31,low,pseudoword,squank,1,509.7365518951441,2023.2.3,20251002
subject_31,low,true_word,river,1,433.95293650013184,2023.2.3,20251002
subject_31,low,pseudoword,sprentle,1,497.8023968419424,2023.2.3,20251002
subject_31,low,pseudoword,flicket,1,488.2947326066718,2023.2.3,20251002
subject_31,low,pseudoword,drangle,1,495.9888352458618,2023.2.3,20251002
subject_32,high,pseudoword,glorp,1,278.86196964557945,2023.2.3,20251002
subject_32,high,true_word,house,1,162.3648510250082,2023.2.3,20251002
subject_32,high,pseudoword,tremion,1,243.18681537614654,2023.2.3,20251002
subject_32,high,pseudoword,plenimate,1,259.60140268343173,2023.2.3,20251002
subject_32,high,true_word,river,1,164.19287757461316,2023.2.3,20251002
subject_32,high,true_word,chair,0,170.914944194853,2023.2.3,20251002
subject_32,high,true_word,music,0,164.20106738318628,2023.2.3,20251002
subject_32,high,non_word,qhxfs,1,322.34932896328564,2023.2.3,20251002
subject_32,high,non_word,krsf,1,345.525767093441,2023.2.3,20251002
subject_32,high,true_word,river,1,169.36135909565064,2023.2.3,20251002
subject_32,high,true_word,music,0,198.49507706685387,2023.2.3,20251002
subject_32,high,non_word,zmdd,1,327.8883430526606,2023.2.3,20251002
subject_32,high,pseudoword,noment,0,243.40586991892823,2023.2.3,20251002
subject_32,high,pseudoword,stroof,1,266.584081589441,2023.2.3,20251002
subject_32,high,pseudoword,squank,1,249.06080257743216,2023.2.3,20251002
subject_32,high,pseudoword,squank,1,247.55931212169747,2023.2.3,20251002
subject_32,high,non_word,xkrskm,1,333.38508560471126,2023.2.3,20251002
subject_32,high,non_word,txp,1,339.9693713910482,2023.2.3,20251002
subject_32,high,true_word,table,1,168.17762722227602,2023.2.3,20251002
subject_32,high,pseudoword,glorp,1,260.83506514763206,2023.2.3,20251002
subject_32,high,pseudoword,plenimate,1,242.89647200449605,2023.2.3,20251002
subject_32,high,pseudoword,flicket,1,262.20019742058287,2023.2.3,20251002
subject_32,high,pseudoword,drangle,0,254.3322298518295,2023.2.3,20251002
subject_32,high,non_word,pxzb,1,351.8445662170319,2023.2.3,20251002
subject_32,high,pseudoword,sprentle,1,266.99782721001964,2023.2.3,20251002
subject_32,high,true_word,cloud,1,188.31192145849968,2023.2.3,20251002
subject_32,high,true_word,smile,1,174.7790124182151,2023.2.3,20251002
subject_32,high,pseudoword,noment,1,259.21204561558824,2023.2.3,20251002
subject_32,high,non_word,krsf,1,339.0349304837345,2023.2.3,20251002
subject_32,high,true_word,apple,1,197.7848984163847,2023.2.3,20251002
subject_32,high,non_word,tdytt,1,323.6188246896362,2023.2.3,20251002
subject_32,high,pseudoword,clembid,1,266.5604304746928,2023.2.3,20251002
subject_32,high,true_word,apple,1,195.42490769783188,2023.2.3,20251002
subject_32,high,non_word,pxzb,1,337.790925963586,2023.2.3,20251002
subject_32,high,pseudoword,drangle,1,241.28423852366745,2023.2.3,20251002
subject_32,high,true_word,plant,1,179.58293442361307,2023.2.3,20251002
subject_32,high,non_word,qrn,1,331.69449541621185,2023.2.3,20251002
subject_32,high,true_word,smile,1,184.46068452542974,2023.2.3,20251002
subject_32,high,non_word,xtfbf,1,334.0578536828781,2023.2.3,20251002
subject_32,high,non_word,xzjhx,1,335.6862326803628,2023.2.3,20251002
subject_32,high,true_word,cloud,1,171.9890219803772,2023.2.3,20251002
subject_32,high,true_word,chair,1,179.20417834961273,2023.2.3,20251002
subject_32,high,true_word,plant,1,188.3837742741956,2023.2.3,20251002
subject_32,high,true_word,bread,1,169.98137182082257,2023.2.3,20251002
subject_32,high,non_word,txp,0,326.2203666168223,2023.2.3,20251002
subject_32,high,non_word,tdytt,1,320.2029446593539,2023.2.3,20251002
subject_32,high,true_word,bread,1,163.44393355250196,2023.2.3,20251002
subject_32,high,non_word,xzjhx,0,351.0995656401704,2023.2.3,20251002
subject_32,high,pseudoword,stroof,1,277.4058346658509,2023.2.3,20251002
subject_32,high,true_word,house,1,168.75534405462045,2023.2.3,20251002
subject_32,high,non_word,qhxfs,1,333.39828574977116,2023.2.3,20251002
subject_32,high,non_word,xkrskm,1,329.23704123694773,2023.2.3,20251002
subject_32,high,pseudoword,tremion,1,246.03469067091245,2023.2.3,20251002
subject_32,high,non_word,qrn,1,341.59029140833775,2023.2.3,20251002
subject_32,high,non_word,zmdd,1,350.54319595495076,2023.2.3,20251002
subject_32,high,pseudoword,clembid,1,278.11534170259193,2023.2.3,20251002
subject_32,high,true_word,table,1,172.65522728817248,2023.2.3,20251002
subject_32,high,pseudoword,sprentle,1,267.5055217576809,2023.2.3,20251002
subject_32,high,pseudoword,flicket,1,263.4245376538073,2023.2.3,20251002
subject_32,high,non_word,xtfbf,1,339.0943437377766,2023.2.3,20251002
subject_33,low,non_word,txp,1,578.9399805902445,2023.2.3,20251002
subject_33,low,pseudoword,noment,1,513.2372539632497,2023.2.3,20251002
subject_33,low,non_word,xkrskm,1,591.0103847271848,2023.2.3,20251002
subject_33,low,pseudoword,squank,1,515.233977369393,2023.2.3,20251002
subject_33,low,true_word,plant,0,414.6383447399434,2023.2.3,20251002
subject_33,low,pseudoword,sprentle,0,518.7575245959605,2023.2.3,20251002
subject_33,low,true_word,smile,0,430.13248506992295,2023.2.3,20251002
subject_33,low,non_word,xkrskm,1,567.6357373019002,2023.2.3,20251002
subject_33,low,pseudoword,noment,1,505.3387774853001,2023.2.3,20251002
subject_33,low,non_word,qrn,1,594.7545282832962,2023.2.3,20251002
subject_33,low,pseudoword,flicket,1,516.3766376284666,2023.2.3,20251002
subject_33,low,pseudoword,squank,1,483.01639192730556,2023.2.3,20251002
subject_33,low,pseudoword,sprentle,1,519.6250057661939,2023.2.3,20251002
subject_33,low,pseudoword,clembid,1,488.9129781432498,2023.2.3,20251002
subject_33,low,true_word,river,1,424.15770016402536,2023.2.3,20251002
subject_33,low,pseudoword,drangle,1,502.20279831134764,2023.2.3,20251002
subject_33,low,pseudoword,tremion,1,493.94508603071705,2023.2.3,20251002
subject_33,low,pseudoword,clembid,1,497.5985137953234,2023.2.3,20251002
subject_33,low,true_word,chair,1,411.8200614151898,2023.2.3,20251002
subject_33,low,non_word,xtfbf,1,577.4586295582884,2023.2.3,20251002
subject_33,low,true_word,cloud,1,430.7027528561489,2023.2.3,20251002
subject_33,low,non_word,qhxfs,1,597.903835097341,2023.2.3,20251002
subject_33,low,non_word,qhxfs,0,570.0987248169685,2023.2.3,20251002
subject_33,low,non_word,zmdd,1,581.4731952427026,2023.2.3,20251002
subject_33,low,pseudoword,stroof,1,481.7316883592083,2023.2.3,20251002
subject_33,low,true_word,house,1,415.03698684357744,2023.2.3,20251002
subject_33,low,non_word,krsf,1,565.5107627826242,2023.2.3,20251002
subject_33,low,true_word,river,1,400.552918348047,2023.2.3,20251002
subject_33,low,true_word,cloud,1,436.1198668994153,2023.2.3,20251002
subject_33,low,true_word,table,1,431.0978667664313,2023.2.3,20251002
subject_33,low,pseudoword,tremion,1,497.3937465941204,2023.2.3,20251002
subject_33,low,pseudoword,glorp,1,504.58989113904016,2023.2.3,20251002
subject_33,low,non_word,pxzb,0,577.176455656155,2023.2.3,20251002
subject_33,low,non_word,xtfbf,1,588.8161369486864,2023.2.3,20251002
subject_33,low,true_word,table,1,420.22241150457137,2023.2.3,20251002
subject_33,low,true_word,bread,1,409.8940875033608,2023.2.3,20251002
subject_33,low,pseudoword,glorp,1,508.8260094938322,2023.2.3,20251002
subject_33,low,pseudoword,stroof,1,498.81578086644174,2023.2.3,20251002
subject_33,low,non_word,tdytt,1,585.6107944403619,2023.2.3,20251002
subject_33,low,true_word,chair,1,412.63216280045316,2023.2.3,20251002
subject_33,low,non_word,pxzb,1,588.2933006905571,2023.2.3,20251002
subject_33,low,pseudoword,plenimate,1,504.767100588356,2023.2.3,20251002
subject_33,low,pseudoword,drangle,1,503.55723455532274,2023.2.3,20251002
subject_33,low,non_word,tdytt,1,572.3268889693131,2023.2.3,20251002
subject_33,low,non_word,krsf,1,561.0113296552815,2023.2.3,20251002
subject_33,low,true_word,apple,0,402.9591444959081,2023.2.3,20251002
subject_33,low,pseudoword,plenimate,1,500.72406659272576,2023.2.3,20251002
subject_33,low,true_word,music,1,420.49968865558344,2023.2.3,20251002
subject_33,low,non_word,qrn,1,598.648435604807,2023.2.3,20251002
subject_33,low,non_word,xzjhx,1,571.6414693447429,2023.2.3,20251002
subject_33,low,true_word,apple,1,434.05001660311234,2023.2.3,20251002
subject_33,low,true_word,house,1,415.8991826816963,2023.2.3,20251002
subject_33,low,true_word,smile,1,430.31622390482465,2023.2.3,20251002
subject_33,low,non_word,zmdd,1,596.2809747069853,2023.2.3,20251002
subject_33,low,true_word,bread,1,426.6110988699162,2023.2.3,20251002
subject_33,low,non_word,txp,1,576.2208956640089,2023.2.3,20251002
subject_33,low,true_word,plant,1,427.3024036866098,2023.2.3,20251002
subject_33,low,pseudoword,flicket,1,509.69328973614415,2023.2.3,20251002
subject_33,low,non_word,xzjhx,1,598.1034940441189,2023.2.3,20251002
subject_33,low,true_word,music,0,427.3924670636136,2023.2.3,20251002
subject_34,high,true_word,music,1,199.13079493087733,2023.2.3,20251002
subject_34,high,non_word,pxzb,1,334.756332697039,2023.2.3,20251002
subject_34,high,non_word,zmdd,1,359.00490973716467,2023.2.3,20251002
subject_34,high,true_word,chair,1,186.18665608283632,2023.2.3,20251002
subject_34,high,non_word,krsf,1,340.6650568616067,2023.2.3,20251002
subject_34,high,pseudoword,flicket,1,241.47040413936276,2023.2.3,20251002
subject_34,high,true_word,smile,1,195.41319213185926,2023.2.3,20251002
subject_34,high,pseudoword,plenimate,0,271.516924056193,2023.2.3,20251002
subject_34,high,true_word,house,1,165.52004174205928,2023.2.3,20251002
subject_34,high,pseudoword,drangle,1,247.79691922408617,2023.2.3,20251002
subject_34,high,true_word,apple,1,184.00984173528687,2023.2.3,20251002
subject_34,high,true_word,apple,1,169.8337297931709,2023.2.3,20251002
subject_34,high,true_word,house,1,188.4725273604332,2023.2.3,20251002
subject_34,high,non_word,qrn,1,328.35998752808666,2023.2.3,20251002
subject_34,high,true_word,plant,1,163.5031107284934,2023.2.3,20251002
subject_34,high,true_word,river,1,183.44998070603364,2023.2.3,20251002
subject_34,high,true_word,plant,1,176.7691498445225,2023.2.3,20251002
subject_34,high,pseudoword,stroof,1,275.02762829198997,2023.2.3,20251002
subject_34,high,non_word,xtfbf,1,329.90333191464225,2023.2.3,20251002
subject_34,high,non_word,qrn,1,353.6781908750928,2023.2.3,20251002
subject_34,high,pseudoword,flicket,1,245.47251397477837,2023.2.3,20251002
subject_34,high,pseudoword,tremion,1,265.5004835138955,2023.2.3,20251002
subject_34,high,pseudoword,noment,1,258.5019324252778,2023.2.3,20251002
subject_34,high,true_word,river,1,187.26896969932295,2023.2.3,20251002
subject_34,high,pseudoword,squank,1,279.45114516821235,2023.2.3,20251002
subject_34,high,pseudoword,plenimate,1,251.83209976084015,2023.2.3,20251002
subject_34,high,non_word,txp,1,355.6502582136487,2023.2.3,20251002
subject_34,high,non_word,qhxfs,1,342.31616322662217,2023.2.3,20251002
subject_34,high,pseudoword,glorp,1,270.4575500870029,2023.2.3,20251002
subject_34,high,true_word,bread,0,171.28385262715892,2023.2.3,20251002
subject_34,high,non_word,tdytt,1,347.977331398421,2023.2.3,20251002
subject_34,high,pseudoword,tremion,1,243.08074454033556,2023.2.3,20251002
subject_34,high,true_word,music,0,189.62284577540174,2023.2.3,20251002
subject_34,high,true_word,table,1,163.51698418498236,2023.2.3,20251002
subject_34,high,non_word,krsf,1,333.1314652370597,2023.2.3,20251002
subject_34,high,non_word,pxzb,1,346.38896503038893,2023.2.3,20251002
subject_34,high,pseudoword,drangle,1,277.9873014713847,2023.2.3,20251002
subject_34,high,pseudoword,sprentle,1,271.5995994451607,2023.2.3,20251002
subject_34,high,non_word,xzjhx,1,345.7364108309083,2023.2.3,20251002
subject_34,high,true_word,table,1,181.76720403813155,2023.2.3,20251002
subject_34,high,pseudoword,squank,1,264.797053841853,2023.2.3,20251002
subject_34,high,non_word,zmdd,1,339.27250423158586,2023.2.3,20251002
subject_34,high,non_word,txp,1,340.18202945540577,2023.2.3,20251002
subject_34,high,non_word,xzjhx,1,344.03164316923085,2023.2.3,20251002
subject_34,high,true_word,cloud,1,182.63025691720048,2023.2.3,20251002
subject_34,high,true_word,bread,1,170.51206937584948,2023.2.3,20251002
subject_34,high,non_word,xtfbf,1,324.5770140272433,2023.2.3,20251002
subject_34,high,pseudoword,stroof,1,248.81605549134576,2023.2.3,20251002
subject_34,high,true_word,cloud,0,185.4192238600417,2023.2.3,20251002
subject_34,high,pseudoword,glorp,1,241.56814765484876,2023.2.3,20251002
subject_34,high,non_word,xkrskm,1,329.4952788447016,2023.2.3,20251002
subject_34,high,non_word,tdytt,1,355.6427608771802,2023.2.3,20251002
subject_34,high,pseudoword,sprentle,1,244.3006610700689,2023.2.3,20251002
subject_34,high,pseudoword,clembid,1,270.1621653047848,2023.2.3,20251002
subject_34,high,pseudoword,noment,1,266.34202623868674,2023.2.3,20251002
subject_34,high,non_word,xkrskm,1,355.54237957208693,2023.2.3,20251002
subject_34,high,true_word,smile,1,170.98602931563022,2023.2.3,20251002
subject_34,high,non_word,qhxfs,1,359.53782981230376,2023.2.3,20251002
subject_34,high,pseudoword,clembid,1,260.3551654171816,2023.2.3,20251002
subject_34,high,true_word,chair,1,160.34841424007556,2023.2.3,20251002
subject_35,low,pseudoword,noment,0,480.3273523443647,2023.2.3,20251002
subject_35,low,true_word,music,1,406.763515040591,2023.2.3,20251002
subject_35,low,true_word,music,1,403.308966944167,2023.2.3,20251002
subject_35,low,pseudoword,noment,1,502.81946001712663,2023.2.3,20251002
subject_35,low,pseudoword,stroof,1,497.3255325168324,2023.2.3,20251002
subject_35,low,true_word,plant,1,409.28708056134064,2023.2.3,20251002
subject_35,low,non_word,zmdd,1,596.7761807934747,2023.2.3,20251002
subject_35,low,pseudoword,squank,1,485.85366535070244,2023.2.3,20251002
subject_35,low,true_word,river,1,414.77984867709927,2023.2.3,20251002
subject_35,low,true_word,bread,1,437.80819469688004,2023.2.3,20251002
subject_35,low,non_word,pxzb,1,561.677173264071,2023.2.3,20251002
subject_35,low,true_word,smile,1,417.8181304470709,2023.2.3,20251002
subject_35,low,true_word,apple,1,405.00045614516,2023.2.3,20251002
subject_35,low,pseudoword,tremion,1,514.77784502057,2023.2.3,20251002
subject_35,low,non_word,qhxfs,1,569.7166097500724,2023.2.3,20251002
subject_35,low,pseudoword,flicket,1,518.5981464755129,2023.2.3,20251002
subject_35,low,true_word,house,1,401.5993960736142,2023.2.3,20251002
subject_35,low,true_word,chair,1,419.7162416300452,2023.2.3,20251002
subject_35,low,pseudoword,flicket,1,510.30249344285744,2023.2.3,20251002
subject_35,low,non_word,tdytt,1,593.5564282327541,2023.2.3,20251002
subject_35,low,true_word,apple,1,432.920675279331,2023.2.3,20251002
subject_35,low,pseudoword,drangle,1,502.7451054027839,2023.2.3,20251002
subject_35,low,true_word,cloud,1,407.41897112080454,2023.2.3,20251002
subject_35,low,non_word,qrn,1,584.9904040284028,2023.2.3,20251002
subject_35,low,pseudoword,sprentle,1,500.8376105954779,2023.2.3,20251002
subject_35,low,non_word,qrn,1,592.2338527812178,2023.2.3,20251002
subject_35,low,non_word,xkrskm,0,565.256866966558,2023.2.3,20251002
subject_35,low,pseudoword,plenimate,1,493.54770587661295,2023.2.3,20251002
subject_35,low,pseudoword,stroof,1,482.3513120701962,2023.2.3,20251002
subject_35,low,pseudoword,glorp,1,506.55486850172167,2023.2.3,20251002
subject_35,low,non_word,zmdd,1,589.1248049763291,2023.2.3,20251002
subject_35,low,pseudoword,drangle,1,489.47696164002275,2023.2.3,20251002
subject_35,low,pseudoword,glorp,1,512.6025596870212,2023.2.3,20251002
subject_35,low,non_word,pxzb,1,599.3846185401052,2023.2.3,20251002
subject_35,low,non_word,xtfbf,1,583.1761012588989,2023.2.3,20251002
subject_35,low,non_word,xkrskm,1,598.8398704790495,2023.2.3,20251002
subject_35,low,non_word,xtfbf,1,578.7556185555525,2023.2.3,20251002
subject_35,low,non_word,qhxfs,1,596.37816765871,2023.2.3,20251002
subject_35,low,non_word,tdytt,1,573.4862888107311,2023.2.3,20251002
subject_35,low,non_word,txp,1,588.9569320756574,2023.2.3,20251002
subject_35,low,pseudoword,clembid,1,489.41989596200443,2023.2.3,20251002
subject_35,low,non_word,txp,1,576.9635808753167,2023.2.3,20251002
subject_35,low,non_word,krsf,0,588.5596570772016,2023.2.3,20251002
subject_35,low,pseudoword,squank,1,496.5507722451929,2023.2.3,20251002
subject_35,low,non_word,krsf,1,584.5519842489929,2023.2.3,20251002
subject_35,low,true_word,table,1,425.03641467720826,2023.2.3,20251002
subject_35,low,true_word,plant,1,437.13793167726584,2023.2.3,20251002
subject_35,low,non_word,xzjhx,1,599.720203989251,2023.2.3,20251002
subject_35,low,true_word,cloud,1,420.55533749154586,2023.2.3,20251002
subject_35,low,true_word,river,1,426.5946322446589,2023.2.3,20251002
subject_35,low,non_word,xzjhx,1,572.2176199178283,2023.2.3,20251002
subject_35,low,true_word,bread,1,420.33172444778364,2023.2.3,20251002
subject_35,low,true_word,table,1,433.9975494275528,2023.2.3,20251002
subject_35,low,true_word,house,1,419.1889748884786,2023.2.3,20251002
subject_35,low,true_word,chair,1,438.3726909334041,2023.2.3,20251002
subject_35,low,pseudoword,tremion,1,510.8975928896804,2023.2.3,20251002
subject_35,low,pseudoword,plenimate,1,495.4291561832282,2023.2.3,20251002
subject_35,low,pseudoword,clembid,1,514.3560783656463,2023.2.3,20251002
subject_35,low,pseudoword,sprentle,1,515.0455694909949,2023.2.3,20251002
subject_35,low,true_word,smile,1,421.76459566132377,2023.2.3,20251002
subject_36,high,pseudoword,noment,1,261.19882186325975,2023.2.3,20251002
subject_36,high,non_word,xkrskm,1,354.5865187643425,2023.2.3,20251002
subject_36,high,non_word,tdytt,1,349.7369405172288,2023.2.3,20251002
subject_36,high,pseudoword,tremion,1,270.94540329399143,2023.2.3,20251002
subject_36,high,non_word,txp,1,339.01583466287786,2023.2.3,20251002
subject_36,high,true_word,chair,0,187.63923879408424,2023.2.3,20251002
subject_36,high,true_word,music,0,167.75674587156323,2023.2.3,20251002
subject_36,high,non_word,pxzb,1,342.6914739916844,2023.2.3,20251002
subject_36,high,true_word,apple,1,172.078744135902,2023.2.3,20251002
subject_36,high,pseudoword,sprentle,1,259.8725702907657,2023.2.3,20251002
subject_36,high,non_word,xtfbf,1,321.5550543815083,2023.2.3,20251002
subject_36,high,pseudoword,glorp,1,259.4589902779401,2023.2.3,20251002
subject_36,high,pseudoword,squank,1,241.03344700329265,2023.2.3,20251002
subject_36,high,true_word,house,1,193.42932341356652,2023.2.3,20251002
subject_36,high,non_word,qrn,1,338.5102002399757,2023.2.3,20251002
subject_36,high,non_word,xkrskm,1,354.6962915660373,2023.2.3,20251002
subject_36,high,true_word,smile,1,193.58962748854418,2023.2.3,20251002
subject_36,high,non_word,tdytt,0,324.33156557252994,2023.2.3,20251002
subject_36,high,pseudoword,tremion,1,258.82495477757914,2023.2.3,20251002
subject_36,high,true_word,river,1,191.71129155510783,2023.2.3,20251002
subject_36,high,pseudoword,clembid,1,248.26493882121662,2023.2.3,20251002
subject_36,high,true_word,plant,1,198.418615070955,2023.2.3,20251002
subject_36,high,pseudoword,noment,1,273.13614533931906,2023.2.3,20251002
subject_36,high,pseudoword,stroof,1,252.31657644373493,2023.2.3,20251002
subject_36,high,non_word,pxzb,1,327.5057884371807,2023.2.3,20251002
subject_36,high,non_word,qhxfs,1,330.4075537280266,2023.2.3,20251002
subject_36,high,non_word,qrn,1,328.8441431921603,2023.2.3,20251002
subject_36,high,true_word,music,1,161.0551061269648,2023.2.3,20251002
subject_36,high,pseudoword,glorp,1,261.9851705703475,2023.2.3,20251002
subject_36,high,true_word,smile,1,181.05481052860844,2023.2.3,20251002
subject_36,high,non_word,xtfbf,1,345.43812234054377,2023.2.3,20251002
subject_36,high,true_word,table,1,173.60882331887217,2023.2.3,20251002
subject_36,high,true_word,house,1,177.45584518217473,2023.2.3,20251002
subject_36,high,non_word,krsf,0,357.5529821782965,2023.2.3,20251002
subject_36,high,non_word,qhxfs,1,341.3284414612871,2023.2.3,20251002
subject_36,high,true_word,chair,1,192.1166291178474,2023.2.3,20251002
subject_36,high,non_word,xzjhx,1,337.51541677044406,2023.2.3,20251002
subject_36,high,non_word,xzjhx,1,332.7902490004752,2023.2.3,20251002
subject_36,high,pseudoword,flicket,1,279.42079706125605,2023.2.3,20251002
subject_36,high,true_word,bread,1,197.79520797849585,2023.2.3,20251002
subject_36,high,true_word,bread,1,184.0558372754436,2023.2.3,20251002
subject_36,high,non_word,txp,1,340.69250432753466,2023.2.3,20251002
subject_36,high,true_word,apple,0,190.87413617869163,2023.2.3,20251002
subject_36,high,true_word,river,1,190.60604734999686,2023.2.3,20251002
subject_36,high,pseudoword,plenimate,1,260.2829198811685,2023.2.3,20251002
subject_36,high,pseudoword,sprentle,1,251.20512414231948,2023.2.3,20251002
subject_36,high,true_word,cloud,1,175.88177144452536,2023.2.3,20251002
